url,facilities,about,name,address,geocode_address_suburb,long_suburb,lat_suburb,geocode_address_no_suburb,long_no_suburb,lat_no_suburb,dist_suburb,dist_no_suburb,ratio_suburb,ratio_no_suburb
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=325,Playground,Local green open space.,Buchanan Park,"203a Arthur Street, Onehunga","203 Arthur St, Onehunga, Auckland 1061, New Zealand",-36.9203118,174.7925461,"203 Arthur St, Onehunga, Auckland 1061, New Zealand",-36.9203118,174.7925461,6,15,0.9387755102040817,0.8275862068965517
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10405,playground,Local Park - Leisure,Brylee Drive Reserve,"12R Brylee Drive, Takanini","12 Brylee Dr, Conifer Grove, Takanini 2112, New Zealand",-37.0434349,174.9104209,"12 Brylee Dr, Conifer Grove, Takanini 2112, New Zealand",-37.0434349,174.9104209,23,26,0.7326732673267327,0.6888888888888889
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10404,playground,,Brydon Place Reserve,"16 Brydon Place, New Windsor","16 Brydon Pl, New Windsor, Auckland 0600, New Zealand",-36.9002198,174.7094979,"16 Brydon Pl, New Windsor, Auckland 0600, New Zealand",-36.9002198,174.7094979,9,17,0.9142857142857143,0.7912087912087912
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=320,Playground,Local green open space.,Brydon Place Reserve,"16 Brydon Place, New Windsor","16 Brydon Pl, New Windsor, Auckland 0600, New Zealand",-36.9002198,174.7094979,"16 Brydon Pl, New Windsor, Auckland 0600, New Zealand",-36.9002198,174.7094979,9,17,0.9142857142857143,0.7912087912087912
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10402,playground,,Brunton Park Reserve,"53 West Hoe Road, Orewa","53 W Hoe Rd, Orewa 0931, New Zealand",-36.5817719,174.6891426,"53 W Hoe Rd, Orewa 0931, New Zealand",-36.5817719,174.6891426,13,13,0.7901234567901234,0.7397260273972602
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10399,playground,Local Park - Leisure,Bruce Mclaren Memorial Park,"82 Hindmarsh Street, Henderson","82 Hindmarsh St, Henderson, Auckland 0612, New Zealand",-36.8980917,174.620287,"82 Hindmarsh St, Henderson, Auckland 0612, New Zealand",-36.8980917,174.620287,6,16,0.9423076923076923,0.8260869565217391
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10396,playground,Local Park - Leisure,Browns Park,"18R Browns Avenue, Pakuranga","18 Browns Ave, Pakuranga, Auckland 2010, New Zealand",-36.9099173,174.8653514,"18 Browns Ave, Pakuranga, Auckland 2010, New Zealand",-36.9099173,174.8653514,6,16,0.94,0.8181818181818182
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=310,Playground,Local green open space.,Brown Reserve,"14 to 16 Brown Street, Ponsonby","14 Brown St, Ponsonby, Auckland 1021, New Zealand",-36.8561257,174.7454861,"14 Brown St, Ponsonby, Auckland 1021, New Zealand",-36.8561257,174.7454861,6,15,0.9361702127659575,0.8192771084337349
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10387,playground,Local Park - Leisure,Bronzewing Reserve,"Bronzewing Terrace, Unsworth Heights","Bronzewing Reserve Bronzewing Terrace, Unsworth Heights, Auckland 0632, New Zealand",-36.7612911,174.7144943,"Bronzewing Reserve Bronzewing Terrace, Unsworth Heights, Auckland 0632, New Zealand",-36.7612911,174.7144943,24,42,0.8251748251748252,0.6612903225806451
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10380,"playground, toilets",Local Park - Leisure,Bridge Avenue Reserve,"28 Bridge Avenue, Te Atatu South","28 Bridge Ave, Te Atatu South, Auckland 0610, New Zealand",-36.860518,174.6548936,"28 Bridge Ave, Te Atatu South, Auckland 0610, New Zealand",-36.860518,174.6548936,6,21,0.9454545454545454,0.7741935483870968
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10376,playground,,Brandon Reserve,"15 Brandon Road, Manly","15 Brandon Rd, Manly, Whangaparaoa 0930, New Zealand",-36.6320214,174.7653086,"15 Brandon Rd, Glen Eden, Auckland 0602, New Zealand",-36.9088411,174.6569028,16,16,0.7708333333333334,0.8181818181818182
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10374,"playground, toilets",Esplanade,Bramley Drive Reserve,"38R, 46W, 94R Bramley Drive and 15R Arkley Avenue and 16W Davita Place and 3R Estelle Place, Farm Cove","3 Estelle Pl, Farm Cove, Auckland 2012, New Zealand",-36.8938011,174.8915562,"3 Estelle Pl, Farm Cove, Auckland 2012, New Zealand",-36.8938011,174.8915562,75,74,0.5508982035928144,0.49032258064516127
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10373,"playground, toilets",Premier Park - Sport,Brains Park,"35 Vanguard Road, Kelston","35 Vanguard Rd, Kelston, Auckland 0602, New Zealand",-36.896658,174.6652491,"35 Vanguard Rd, Kelston, Auckland 0602, New Zealand",-36.896658,174.6652491,6,14,0.9387755102040817,0.8409090909090909
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=305,"Playground, table",Local green open space.,Braemar Reserve,"192 Carrington Road, Mt Albert","192 Carrington Rd, Mount Albert, Auckland 1025, New Zealand",-36.8822132,174.7128607,"192 Carrington Rd, Mount Albert, Auckland 1025, New Zealand",-36.8822132,174.7128607,9,19,0.918918918918919,0.8080808080808081
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10365,"playground, toilets",,Bourne Dean Reserve,"903 Kaipara Flats Road, Kaipara Flats","903 Kaipara Flats Rd, Kaipara Flats 0981, New Zealand",-36.4038642,174.5509992,"903 Kaipara Flats Rd, Kaipara Flats 0981, New Zealand",-36.4038642,174.5509992,10,15,0.875,0.7916666666666666
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10360,playground,Local Park - Leisure,Bosun Walk,"15 Bosun Place, Te Atatu Peninsula","15 Bosun Pl, Te Atatu Peninsula, Auckland 0610, New Zealand",-36.8326626,174.6571276,"15 Bosun Pl, Te Atatu Peninsula, Auckland 0610, New Zealand",-36.8326626,174.6571276,9,23,0.9230769230769231,0.75
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=295,Playground,Local green open space.,Bonnie Brae Reserve,"10 Bonnie Brae Road, Meadowbank","10 Bonnie Brae Rd, Meadowbank, Auckland 1072, New Zealand",-36.8712182,174.8220242,"10 Bonnie Brae Rd, Meadowbank, Auckland 1072, New Zealand",-36.8712182,174.8220242,6,17,0.9454545454545454,0.8247422680412371
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10352,"playground, toilets",Local Park - Sport,Boggust Park,"55R Lenore Road, Favona","55 Lenore Rd, Favona, Auckland 2024, New Zealand",-36.9543914,174.8144423,"55 Lenore Rd, Favona, Auckland 2024, New Zealand",-36.9543914,174.8144423,6,13,0.9347826086956522,0.8433734939759037
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10349,playground,Local Park - Sport,Blyton Lane Reserve,"111R Gossamer Drive, Pakuranga Heights","111 Gossamer Dr, Pakuranga Heights, Auckland 2010, New Zealand",-36.9164536,174.8885757,"111 Gossamer Dr, Pakuranga Heights, Auckland 2010, New Zealand",-36.9164536,174.8885757,6,24,0.95,0.76
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10348,"playground, toilets",Local Park - Leisure,Blundell Park,"50R Vincent Street, Howick","50 Vincent St, Howick, Auckland 2014, New Zealand",-36.9013483,174.9239558,"50 Vincent St, Howick, Auckland 2014, New Zealand",-36.9013483,174.9239558,6,13,0.9361702127659575,0.8470588235294118
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10346,playground,Local Park - Leisure,Blueridge Reserve,"34 Blueridge Close, Sunnyvale","34 Blueridge Cl, Sunnyvale, Auckland 0612, New Zealand",-36.8935505,174.6370589,"34 Blueridge Cl, Sunnyvale, Auckland 0612, New Zealand",-36.8935505,174.6370589,9,14,0.9158878504672897,0.8421052631578947
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10345,playground,Local Park - Leisure,Bluebird Reserve,"Bluebird Crescent, Unsworth Heights","Bluebird Cres, Unsworth Heights, Auckland 0632, New Zealand",-36.7546798,174.7098058,"Bluebird Cres, Unsworth Heights, Auckland 0632, New Zealand",-36.7546798,174.7098058,11,22,0.905982905982906,0.7551020408163265
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10343,playground,Local Park - Leisure,Blue Gum Park,"10R Sunnyhill Crescent, Sunnyhills","10 Sunnyhill Cres, Sunnyhills, Auckland 2010, New Zealand",-36.9047022,174.8832891,"10 Sunnyhill Cres, Sunnyhills, Auckland 2010, New Zealand",-36.9047022,174.8832891,6,17,0.9454545454545454,0.8247422680412371
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=285,Also includes a number of walkways for those who wish to take in more of the scenery this facility has to offer.,"A large reserve graced with many mature trees including a couple of streams meandering throughout the park. A number of spaces available for both the passive and active person. Caters for soccer, league and training purposes.",Blockhouse Bay Recreation Reserve,"33 Terry Street, Blockhouse Bay","33 Terry St, Blockhouse Bay, Auckland 0600, New Zealand",-36.9169735,174.7080768,"33 Terry St, Blockhouse Bay, Auckland 0600, New Zealand",-36.9169735,174.7080768,6,21,0.9433962264150944,0.7640449438202247
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=280,"Barbecue, tables, playground, boatramp, toilets.",Heritage sites with a lot of history (Maori/European). Seawall built about 80 years ago. Lovely reserve for a picnic.,Blockhouse Bay Beach Reserve,"69 to 79 Endeavour Street, Blockhouse Bay","69 Endeavour St, Blockhouse Bay, Auckland 0600, New Zealand",-36.9292498,174.7006791,"69 Endeavour St, Blockhouse Bay, Auckland 0600, New Zealand",-36.9292498,174.7006791,6,21,0.9473684210526315,0.7835051546391752
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10338,"playground, toilets",,Bledisloe Park,"86 Queen Street, Pukekohe","86 Queen St, Pukekohe 2120, New Zealand",-37.2053916,174.9008967,"86 Queen St, Auckland, Auckland 1010, New Zealand",-36.8458605,174.7662306,10,15,0.8333333333333334,0.8192771084337349
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=270,"Playground, boatramp",Local open space on Blackpool Beach.,Blackpool Esplanade Reserve,"The Esplanade, Blackpool, Waiheke Island","Waiheke Island, Auckland, New Zealand",-36.7978867,175.1127916,"Auckland, New Zealand",-36.8484597,174.7633315,43,42,0.6324786324786325,0.5
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10325,"playground, toilets",Premier Park - Sport,Birkenhead War Memorial Park,"Mahara Avenue, Birkenhead","Birkenhead War Memorial Park Mahara Ave, Birkenhead, Auckland 0626, New Zealand",-36.805673,174.7217605,"Birkenhead War Memorial Park Mahara Ave, Birkenhead, Auckland 0626, New Zealand",-36.805673,174.7217605,16,28,0.8811188811188811,0.7846153846153846
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10320,playground,Esplanade,Billington Esplanade Reserve,"84R Wymondley Road, 29R Laxon Road, Otara","29 Laxon Ave, Otara, Auckland 2025, New Zealand",-36.9556321,174.8575264,"29 Laxon Ave, Otara, Auckland 2025, New Zealand",-36.9556321,174.8575264,27,27,0.7289719626168224,0.6666666666666666
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10319,"playground, toilets",Local Park - Leisure,Bill Moir Reserve,"66 Waimarie Road, Whenuapai","66 Waimarie Rd, Whenuapai, Auckland 0618, New Zealand",-36.7795801,174.6373616,"66 Waimarie Rd, Whenuapai, Auckland 0618, New Zealand",-36.7795801,174.6373616,6,16,0.9411764705882353,0.8222222222222222
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10314,"playground, toilets",Local Park - Coastal,Big Bay Reserve,"Big Bay Road, Big Bay","Auckland, New Zealand",-36.8484597,174.7633315,"Big Bay Rd, Manukau Heads 2684, New Zealand",-37.0441467,174.6401952,27,18,0.6086956521739131,0.7160493827160493
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10312,,Esplanade Reserve,Bethells Beach Esplanade Reserve,"97-99 Bethells Road, Bethells","97/99 Bethells Rd, Waitakere, Auckland 0781, New Zealand",-36.8677092,174.501095,"97/99 Bethells Rd, Waitakere, Auckland 0781, New Zealand",-36.8677092,174.501095,14,17,0.8037383177570093,0.8125
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10311,playground,Local Park - Leisure,Bessie Preston Reserve,"10 Gardner Avenue, New Lynn","10 Gardner Ave, New Lynn, Auckland 0600, New Zealand",-36.9134784,174.6752595,"10 Gardner Ave, New Lynn, Auckland 0600, New Zealand",-36.9134784,174.6752595,6,15,0.94,0.8314606741573034
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=245,"To the east of Mt Richmond are the McLennan Hills, small cones also in a larger explosion crater which produced much lava in flows towards both the Manukau Harbour and Tamaki River. These two volcanoes, together with Sturges Park at Otahuhu, form a dam separating the waters of the Waitemata and Manukau Harbours.",Mt Richmond is a recorded archaeological site. It is a 'castle and moat' volcano in which the scoria mount (castle) lies against one wall of the moat.,Bert Henham Park,"645 Mt Wellington Highway, Mt Wellington","645 Mount Wellington Hwy, Mount Wellington, Auckland 1062, New Zealand",-36.9312521,174.8413063,"645 Mount Wellington Hwy, Mount Wellington, Auckland 1062, New Zealand",-36.9312521,174.8413063,16,27,0.8805970149253731,0.7457627118644068
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10305,"playground, toilets",Streetscape,Belmont Rosegardens,"Alamein Avenue, Belmont","Belmont Rosegardens, Auckland 0622, New Zealand",-36.8074283,174.7902138,"Belmont Rosegardens, Auckland 0622, New Zealand",-36.8074283,174.7902138,15,5,0.8484848484848485,0.9438202247191011
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=240,"Playground, tables",Local green open space.,Bellevue Reserve,"160 Dominion Road, Mt Eden","160 Dominion Rd, Mount Eden, Auckland 1024, New Zealand",-36.8738535,174.7517474,"160 Dominion Rd, Mount Eden, Auckland 1024, New Zealand",-36.8738535,174.7517474,9,17,0.912621359223301,0.8172043010752689
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10301,playground,Local Park - Leisure,Belle Verde Reserve,"Belle Verde Drive, Sunnynook","Belle Verde Dr, Sunnynook, Auckland 0630, New Zealand",-36.7481087,174.7417934,"Belle Verde Dr, Sunnynook, Auckland 0630, New Zealand",-36.7481087,174.7417934,12,16,0.8785046728971962,0.7789473684210526
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=220,"Playground, table",Local green open space.,Bedingfield Memorial Park,"127 Princes Street East, Otahuhu","127 Princes St E, Otahuhu, Auckland 1062, New Zealand",-36.9384247,174.8554459,"127 Princes St E, Otahuhu, Auckland 1062, New Zealand",-36.9384247,174.8554459,9,13,0.9142857142857143,0.8421052631578947
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10291,playground,Local Park - Leisure,Beaumonts Park,"105R Beaumonts Way Extension, Manurewa","105 Beaumonts Way Ext, Manurewa, Auckland 2102, New Zealand",-37.0310378,174.901998,"105 Beaumonts Way Ext, Manurewa, Auckland 2102, New Zealand",-37.0310378,174.901998,12,14,0.9,0.8256880733944955
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10289,"playground, toilets",Local Park - Sport,Beachlands Domain,"35R Beachlands Road, Beachlands","35 Beachlands Rd, Beachlands, Auckland 2018, New Zealand",-36.8860597,174.9944012,"35 Beachlands Rd, Beachlands, Auckland 2018, New Zealand",-36.8860597,174.9944012,6,17,0.9444444444444444,0.8210526315789474
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10282,"playground, toilets",Local Park - Sport,Bayswater Park,"Bayswater Avenue, Bayswater","Bayswater Park, Bayswater, Auckland 0622, New Zealand",-36.8127248,174.7827931,"Bayswater Park, Bayswater, Auckland 0622, New Zealand",-36.8127248,174.7827931,6,16,0.9411764705882353,0.8222222222222222
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10281,playground,Natural,Bayside Drive Reserve,"Bayside Drive, Browns Bay","Bayside Dr, Browns Bay, Auckland 0630, New Zealand",-36.7248314,174.7388881,"Bayside Dr, Browns Bay, Auckland 0630, New Zealand",-36.7248314,174.7388881,17,16,0.8411214953271028,0.7659574468085106
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10275,"playground, toilets",Local Park - Coastal,Bath Street Reserve,"Bath Street, Devonport","Bath Street Reserve Bath St, Devonport, Auckland 0624, New Zealand",-36.8200578,174.8059639,"Bath Street Reserve Bath St, Devonport, Auckland 0624, New Zealand",-36.8200578,174.8059639,13,24,0.8833333333333333,0.7777777777777778
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10272,playground,Local Park - Leisure,Barrys Reserve,"16 Barrys Road, Kelston","16 Barrys Rd, Glendene, Auckland 0602, New Zealand",-36.8844335,174.6569916,"16 Barrys Rd, Glendene, Auckland 0602, New Zealand",-36.8844335,174.6569916,12,15,0.8210526315789474,0.8235294117647058
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10270,"With a total land area of 94 hectares, this park will be closely linked with Flat Bush's town centre, and the western part of the town centre will be surrounded by the park.  The park is under development, with final completion in 2022.",,Barry Curtis Park,"163 Chapel Road, 169, 191R, 226R Ormiston Road and 66 Flat Bush School Road, Flat Bush","66 Flat Bush School Rd, Flat Bush, Auckland 2016, New Zealand",-36.9697814,174.9120649,"66 Flat Bush School Rd, Flat Bush, Auckland 2016, New Zealand",-36.9697814,174.9120649,54,55,0.6746987951807228,0.5844155844155844
